publishedAt,authorDisplayName,textDisplay,likeCount
2023-05-06T04:37:32Z,Surya Taufik,@Tomy sampah NKRI. Bukannya grombolan koruptor buzerp pengadu domba.,0
2023-05-06T04:27:29Z,Tomy,@Surya Taufik bukan hanya benci<br>Sampah NKRI wajib untuk di perangi<br>Sekali lagi WAJIB,0
2023-05-06T01:23:50Z,Surya Taufik,@Tomy hanya org kuffur yg benci Fron persatuan islam,0
2023-05-05T23:31:55Z,Mawar Merah,Pak GANJAR tetap capres terbaik....👍👍Pilihan RAKYAT Indonesia yg CERDAS.....!!<br>Insya ALLAH menang &amp; diridhoi ALLAH.<br>AMIN....🤲🤲,2
2023-05-05T22:12:44Z,Sawo Matang,​@Surya Taufiksyukurlah grombolanmu hancur 2x...,0
2023-05-05T15:43:13Z,Irfan Pratama,"Ganjar,,josss",7
2023-05-05T15:43:07Z,Surya Taufik,Abal abal,3
2023-05-05T15:42:49Z,Umar Oyoot,Tetep Prabowo,3
2023-05-05T15:42:05Z,Eki Wahyudi,Pak Anies Is the best,13
2023-05-05T15:41:39Z,Syafaruddin Rasyid,"saya tetap pilih Ganjar P,yg sempurna dari calon2 yg lain",14
2023-05-06T01:59:38Z,La' Viory,Ga mau yg lain tetap bpk Ganjar Pranowo,0
2023-05-06T01:02:28Z,Rafanda 2018,ora milih,0
2023-05-05T23:29:29Z,Mawar Merah,Pak GANJAR tetap Capres terbaik....👍👍<br>Pilihan RAKYAT Indonesia yg cerdas....<br>AMIN....🤲🤲,1
2023-05-05T18:58:34Z,Ubai Dillah,Sempurna dari segi apa tuh ganjar<br>Kikikik yg lebih layak jd presiden 2024 pak Anis baswedan Aamiin,3
2023-05-05T15:40:30Z,Heppy. Santosa,"Ayo kita dukung ganjar broo,dan semoga prabowo  jadi  wakilnya  ganjar mas brooo.",2
2023-05-05T23:45:19Z,Mawar Merah,Prabowo itu gengsi jadi wakilnya pak GANJAR....!! ☝️☝️<br>Smg nt dpt wakil yg  lain yg bisa mendongkrak suara lagi smp 51 % lebih buat pak GANJAR spy 1x putaran PEMILU cpt slesai....<br>AMIN....🤲🤲,1
2023-05-05T15:40:08Z,Dharma Hasibuanb,makin kaya..juragan survei<br>😂😂😂😂😂😂😂😂😂😂,3
2023-05-05T16:14:53Z,Roni Gunawan,😅terima kenyataan walpn pahit🤣🤭,1
2023-05-05T15:39:28Z,Sutarjo Geneng,"Alhamdulillah, mantap. Sikap istiqomah dan tidak tergoyahkan, tetap memilih Anies Baswedan. Karena, rakyat ingin kemajuan, rakyat ingin perubahan, perubahan yang lebih baik. Dan Insya Alloh.... yang memilih Anies adalah orang orang pandai, cerdas dan berhati mulia. Salam, akal sehat........ dan perubahan. Semoga, perubahan membawa barokah, untuk kita semua. Aamiin. Terima kasih.",16
2023-05-06T06:39:58Z,Pak Warjo,Anis itu ibarat merantau jadi merasa enak jadi ketagihan,0
2023-05-06T06:23:14Z,Karsiono 005,"Sengdirubah nama jalan rumah dakit penggusuran  halte  dll nya janji manis ternya tidak sesuwai  yang diharapkan  warga DKI. buat kecewa aja ,😂😂😂😂😂😂😂",1
2023-05-06T03:24:49Z,La' Viory,@Pangat Bador sama,1
2023-05-06T02:44:31Z,Pak Warjo,Ini hajat bangsa Indonesia yg merasa keturunan Yaman minggir dulu ya,0
2023-05-06T02:39:10Z,Pak Warjo,Entar klw kalah bilang dicurangi mending dari awal persiapkan diri untuk kalah biar nggak kaget,0
2023-05-05T15:39:13Z,agus sumarsono,Semoga pak ganjar semakin melesat. Aamiin,14
2023-05-07T22:30:24Z,N Meci,Jadi ingat pilgub dki. Hasil survey anies ditempatkan di urutan buncit tapi akhirnya jadi pemenang😂😂,0
2023-05-06T01:04:07Z,Rafanda 2018,melesat kemana tuh,0
2023-05-05T23:37:06Z,Mawar Merah,Pak sll dihati &amp; sll dinanti di 2024 RAKYAT INDONESIA....smg sukses menuju RI.1....🇮🇩🇮🇩👍👍<br>AMIN....🤲🤲,1
2023-05-05T18:46:46Z,Bapa Rohim,Betul para para pengasong khilafah negara ini spy hamcur,0
2023-05-05T16:18:53Z,mama,Grombolan sakit hati ambisinya tk prnh kecapaian &#39;  kalau bikin fitnah karya2 kebohongan plg jago trutama mgedit foto presiden pejabat itu semua diproduksi dr kadrun😄😛😀😁😊😍😜😆😋,1
2023-05-05T15:39:02Z,hadi suwarno,Hadir aku orang solo dukung pak prabowo jadi presiden RI,3
2023-05-06T05:42:55Z,backbone,Lahh basis.pdip koq bukan pilih ganjar?,0
2023-05-05T15:38:05Z,"Rini Hermawati,SH","Terserah mau nampilin dan bilang apalah, sing penting 2024 Presiden nya Prabowo...Merdekaaa",0
2023-05-06T05:59:51Z,backbone,Karakter prabowo keliatan emosional sehingga klo sdh jd pemimpim akan.mnjdi pemimpin yang otoriter,0
2023-05-05T15:35:18Z,Herman Sasak,"Ganjar no, anis no",1
2023-05-05T15:34:44Z,Vhiki Dismas,Mantap pak ganjar.,19
2023-05-05T15:34:15Z,Sulistyo Ridho,Ganjar 2024,16
2023-05-05T15:34:08Z,Ahmad Hazairin,Mark up  !,1
2023-05-05T15:29:35Z,Yeti Lusiana,"Gamjar Yes. Prabowo no, Anis buang kelaut",5
2023-05-06T12:01:59Z,Roni Gunawan,@Rizardi Karnas 🤣FPI PKI HTI ormas bajing*n terlarang🤣arogan perbudakan🤣,0
2023-05-06T10:42:28Z,Rizardi Karnas,@Roni Gunawan nte masih penasaran di mana PKI....?....lu kan pegonggong PKI pasti tau dong.....,0
2023-05-06T09:12:47Z,Rizardi Karnas,@Roni Gunawan PKI,0
2023-05-06T08:52:26Z,Roni Gunawan,@Rizardi Karnas nte masih penasaran ya walpn sering kalah🤣pilihan nte jg bakalan kalah lg sepertinya🤭,0
2023-05-06T08:35:57Z,Rizardi Karnas,@Roni Gunawan PKI,0
2023-05-05T15:27:40Z,Agus Wahyudi,Jaman gini kok masih percaya survey..<br>Klo benar kenapa kualisi besar takut sama anis..,7
2023-05-05T16:04:35Z,Badawi Al Khatiri,"Bukan takut, tapi lagi bikin skenario agar ganjar dan prabowo lawan kotak kosong,alias bakal auto menang mutlak gada lawan nya.siap2 aja lu kadrun yaman bakal dapat kejutan dari nasdem di akhir iniury time nanti... Wkwkwkwk",1
2023-05-05T15:46:04Z,Tutty Fruity,Anis bs appah selain menata kata🤔,0
2023-05-05T15:44:44Z,Cah Ijen,Kalo Anis menang survey baru percaya 😛😛,0
2023-05-05T15:41:08Z,agus sumarsono,Kampungan sekali jaman modern gini,0
2023-05-05T15:27:32Z,Yosida Ktalo3,Bergabung bersama pemimpin bangsa yang visioner dan berkarakter. Pemimpin yang bisa mencerdaskan kehidupan bangsa dan ikut melaksanakan ketertiban dunia. Mampu dan sudah teruji. Salam Indonesia Raya bermartabat dan mampu berkarya sesuai dengan karakter bangsa menuju Indonesia Emas 2045. Selamat beraktivitas pak Menhan,3
2023-05-05T15:26:04Z,BENY BARBAY.,gaspol pk ganjar..salam 🤟,20
2023-05-06T03:05:44Z,Zaky Zaky,​@Umar Oyoot wan abud nangisssssss 😂😂😂😂😂,1
2023-05-05T18:49:01Z,Bapa Rohim,Ya jgn berkecil hati <br>Walau survemya konsisten <br>Gak naik&quot;<br>Diururutam paling bwh <br>Ttp semangat,1
2023-05-05T16:13:30Z,Luna Queen,@Umar Oyoot yg sabar ya bosss...meski wan abud bin sumur resapan selalu terbawah...sya harap tetap semangat....jangan menyerah...siapa tahu kedepannya suaranya makin NYUNGSEP 👍👍👍,1
2023-05-05T16:06:21Z,fab Bin,@Umar Oyoot 2 periode PDIP menang bersama Jokowi nih bos🤭 selanjutnya diteruskan Pak Ganjar🔥 barisan sakit hati iri dan nyinyir selalu🤭,2
2023-05-05T16:05:44Z,Roni Gunawan,​@Umar Oyoot hampir semua partai ada koruptornya😅🤭,2
